   1   1.50    1.0000    1.0000    1.0000    1.0000    1.0000    5.0592    5.0592    5.0592    5.0592    5.0592    0.0391   -0.0716   -0.5322    0.3223    0.3258
   2   3.00    1.0000    1.0000    1.0000    1.0000    1.0000    5.0592    5.0592    5.0592    5.0592    5.0592   -0.2700   -0.0894   -0.6509    0.6623    0.4371
   3   4.50    1.0000    1.0000    1.0000    1.0000    1.0000    5.0592    5.0592    5.0592    5.0592    5.0592   -0.6061   -0.0678   -0.4573    0.2333    0.3669
   4   6.00    1.0000    1.0000    1.0000    1.0000    1.0000    5.0592    5.0592    5.0592    5.0592    5.0592   -0.3953    0.1017   -0.5271    0.3795    0.3335
   5   7.50    1.0000    1.0000    1.0000    1.0000    1.0000    5.0592    5.0592    5.0592    5.0592    5.0592   -0.1462    0.2073   -0.0215   -0.2272   -0.0240
   6   9.00    1.0000    1.0000    1.0000    1.0000    1.0000    5.0592    5.0592    5.0592    5.0592    5.0592    0.3224    0.3612    0.3985    0.0664   -0.2848
   7  10.50    1.0000    1.0000    1.0000    1.0000    1.0000    5.0592    5.0592    5.0592    5.0592    5.0592    0.5486    0.6373    0.3896   -0.0689   -0.2432
   8  12.00    1.0000    1.0000    1.0000    1.0000    1.0000    5.0592    5.0592    5.0592    5.0592    5.0592    1.0118    0.8483   -0.2845    0.6449    0.7331
   9  13.50    1.0000    1.0000    1.0000    1.0000    1.0000    5.0592    5.0592    5.0592    5.0592    5.0592    1.5203    0.5965   -0.3084    1.1478    1.1452
  10  15.00    1.0000    1.0000    1.0000    1.0000    1.0000    5.0592    5.0592    5.0592    5.0592    5.0592    1.9761    0.5826   -0.3770    1.1425    0.9240
  11  16.50    1.0000    1.0000    1.0000    1.0000    1.0000    5.0592    5.0592    5.0592    5.0592    5.0592    1.8049    0.1679    0.2003    0.3031   -0.0524
  12  18.00    1.0000    1.0000    1.0000    1.0000    1.0000    5.0592    5.0592    5.0592    5.0592    5.0592    2.2394    0.2757   -0.7547    0.7652    0.4221
  13  19.50    1.0000    1.0000    1.0000    1.0000    1.0000    5.0592    5.0592    5.0592    5.0592    5.0592    1.7421   -0.0401   -0.4191    0.1595    0.5797
  14  21.00    1.0000    1.0000    1.0000    1.0000    1.0000    5.0592    5.0592    5.0592    5.0592    5.0592    1.3880   -0.3015   -0.4527    0.0589   -0.1028
  15  22.50    1.0000    1.0000    1.0000    1.0000    1.0000    5.0592    5.0592    5.0592    5.0592    5.0592    1.3255   -0.2471   -0.5276    0.1196    0.2889
  16  24.00    1.0000    1.0000    1.0000    1.0000    1.0000    5.0592    5.0592    5.0592    5.0592    5.0592    1.6533    0.1231   -0.7057    0.1811    0.3011
  17  25.50    1.0000    1.0000    1.0000    1.0000    1.0000    5.0592    5.0592    5.0592    5.0592    5.0592    2.2094    0.3545   -0.3585   -0.0734    0.5470
  18  27.00    1.0000    1.0000    1.0000    1.0000    1.0000    5.0592    5.0592    5.0592    5.0592    5.0592    2.8217    0.6264   -1.1812    0.6575    1.4130
  19  28.50    1.0000    1.0000    1.0000    1.0000    1.0000    5.0592    5.0592    5.0592    5.0592    5.0592    2.3893    1.1265   -1.6564    0.2506    2.2301
  20  30.00    1.0000    1.0000    1.0000    1.0000    1.0000    5.0592    5.0592    5.0592    5.0592    5.0592    1.5447    1.4678   -1.2036   -0.4854    1.4712
  21  31.50    1.0000    1.0000    1.0000    1.0000    1.0000    5.0592    5.0592    5.0592    5.0592    5.0592    0.6900    1.4037   -0.3685   -0.9668    0.4131
  22  33.00    1.0000    1.0000    1.0000    1.0000    1.0000    5.0592    5.0592    5.0592    5.0592    5.0592    0.6864    1.5629   -0.9423   -0.9820    0.6691
