   1   0.70    1.0000    1.0000    1.0000    1.0000    1.0000   22.9637   22.9637   22.9637   22.9637   22.9637   11.0205    0.0000    0.0000    0.0000    0.0000
   2   1.40    1.0000    1.0000    1.0000    1.0000    1.0000   22.9637   22.9637   22.9637   22.9637   22.9637   11.1114    0.0000    0.0000    0.0000    0.0000
   3   2.10    1.0000    1.0000    1.0000    1.0000    1.0000   22.9637   22.9637   22.9637   22.9637   22.9637    9.3519    0.0000    0.0000    0.0000    0.0000
   4   2.80    1.0000    1.0000    1.0000    1.0000    1.0000   22.9637   22.9637   22.9637   22.9637   22.9637   22.5654    0.0000    0.0000    0.0000    0.0000
   5   3.50    0.8719    1.0000    1.0000    1.0000    1.0000   26.3381   22.9637   22.9637   22.9637   22.9637   26.3381    0.0000    0.0000    0.0000    0.0000
   6   4.20    0.6095    1.0000    1.0000    1.0000    1.0000   37.6771   22.9637   22.9637   22.9637   22.9637   37.6771    0.0000    0.0000    0.0000    0.0000
   7   4.90    0.5224    1.0000    1.0000    1.0000    1.0000   43.9554   22.9637   22.9637   22.9637   22.9637   43.9554    0.0000    0.0000    0.0000    0.0000
   8   5.60    0.5945    1.0000    1.0000    1.0000    1.0000   38.6268   22.9637   22.9637   22.9637   22.9637   38.6268    0.0000    0.0000    0.0000    0.0000
   9   6.30    0.4407    1.0000    1.0000    1.0000    1.0000   52.1021   22.9637   22.9637   22.9637   22.9637   52.1021    0.0000    0.0000    0.0000    0.0000
  10   7.00    0.4035    1.0000    1.0000    1.0000    1.0000   56.9116   22.9637   22.9637   22.9637   22.9637   56.9116    0.0000    0.0000    0.0000    0.0000
  11   7.70    0.3871    1.0000    1.0000    1.0000    1.0000   59.3268   22.9637   22.9637   22.9637   22.9637   59.3268    0.0000    0.0000    0.0000    0.0000
  12   8.40    0.3019    1.0000    1.0000    1.0000    1.0000   76.0546   22.9637   22.9637   22.9637   22.9637   76.0546    0.0000    0.0000    0.0000    0.0000
  13   9.10    0.2774    1.0000    1.0000    1.0000    1.0000   82.7845   22.9637   22.9637   22.9637   22.9637   82.7845    0.0000    0.0000    0.0000    0.0000
  14   9.80    0.3184    1.0000    1.0000    1.0000    1.0000   72.1232   22.9637   22.9637   22.9637   22.9637   72.1232    0.0000    0.0000    0.0000    0.0000
  15  10.50    0.2418    1.0000    1.0000    1.0000    1.0000   94.9889   22.9637   22.9637   22.9637   22.9637   94.9889    0.0000    0.0000    0.0000    0.0000
  16  11.20    0.2406    1.0000    1.0000    1.0000    1.0000   95.4545   22.9637   22.9637   22.9637   22.9637   95.4545    0.0000    0.0000    0.0000    0.0000
  17  11.90    0.2376    1.0000    1.0000    1.0000    1.0000   96.6646   22.9637   22.9637   22.9637   22.9637   96.6646    0.0000    0.0000    0.0000    0.0000
  18  12.60    0.2120    1.0000    1.0000    1.0000    1.0000  108.2959   22.9637   22.9637   22.9637   22.9637  108.2959    0.0000    0.0000    0.0000    0.0000
  19  13.30    0.2000    1.0000    1.0000    1.0000    1.0000  114.8186   22.9637   22.9637   22.9637   22.9637  114.8186    0.0000    0.0000    0.0000    0.0000
  20  14.00    0.2093    1.0000    1.0000    1.0000    1.0000  109.6958   22.9637   22.9637   22.9637   22.9637  109.6958    0.0000    0.0000    0.0000    0.0000
  21  14.70    0.2114    1.0000    1.0000    1.0000    1.0000  108.6519   22.9637   22.9637   22.9637   22.9637  108.6519    0.0000    0.0000    0.0000    0.0000
  22  15.40    0.2446    1.0000    1.0000    1.0000    1.0000   93.8944   22.9637   22.9637   22.9637   22.9637   93.8944    0.0000    0.0000    0.0000    0.0000
  23  16.10    0.2585    1.0000    1.0000    1.0000    1.0000   88.8206   22.9637   22.9637   22.9637   22.9637   88.8206    0.0000    0.0000    0.0000    0.0000
  24  16.80    0.3006    1.0000    1.0000    1.0000    1.0000   76.3874   22.9637   22.9637   22.9637   22.9637   76.3874    0.0000    0.0000    0.0000    0.0000
  25  17.50    0.3319    1.0000    1.0000    1.0000    1.0000   69.1882   22.9637   22.9637   22.9637   22.9637   69.1882    0.0000    0.0000    0.0000    0.0000
  26  18.20    0.3889    1.0000    1.0000    1.0000    1.0000   59.0481   22.9637   22.9637   22.9637   22.9637   59.0481    0.0000    0.0000    0.0000    0.0000
  27  18.90    0.4621    1.0000    1.0000    1.0000    1.0000   49.6970   22.9637   22.9637   22.9637   22.9637   49.6970    0.0000    0.0000    0.0000    0.0000
  28  19.60    0.5490    1.0000    1.0000    1.0000    1.0000   41.8264   22.9637   22.9637   22.9637   22.9637   41.8264    0.0000    0.0000    0.0000    0.0000
  29  20.30    0.6523    1.0000    1.0000    1.0000    1.0000   35.2037   22.9637   22.9637   22.9637   22.9637   35.2037    0.0000    0.0000    0.0000    0.0000
  30  21.00    0.7774    1.0000    1.0000    1.0000    1.0000   29.5408   22.9637   22.9637   22.9637   22.9637   29.5408    0.0000    0.0000    0.0000    0.0000
  31  21.70    0.9236    1.0000    1.0000    1.0000    1.0000   24.8620   22.9637   22.9637   22.9637   22.9637   24.8620    0.0000    0.0000    0.0000    0.0000
  32  22.40    1.0000    1.0000    1.0000    1.0000    1.0000   22.9637   22.9637   22.9637   22.9637   22.9637   20.9260    0.0000    0.0000    0.0000    0.0000
  33  23.10    1.0000    1.0000    1.0000    1.0000    1.0000   22.9637   22.9637   22.9637   22.9637   22.9637   17.4948    0.0000    0.0000    0.0000    0.0000
  34  23.80    1.0000    1.0000    1.0000    1.0000    1.0000   22.9637   22.9637   22.9637   22.9637   22.9637   14.6820    0.0000    0.0000    0.0000    0.0000
  35  24.50    1.0000    1.0000    1.0000    1.0000    1.0000   22.9637   22.9637   22.9637   22.9637   22.9637   12.2400    0.0000    0.0000    0.0000    0.0000
  36  25.20    1.0000    1.0000    1.0000    1.0000    1.0000   22.9637   22.9637   22.9637   22.9637   22.9637   10.2244    0.0000    0.0000    0.0000    0.0000
  37  25.90    1.0000    1.0000    1.0000    1.0000    1.0000   22.9637   22.9637   22.9637   22.9637   22.9637    8.6020    0.0000    0.0000    0.0000    0.0000
  38  26.60    1.0000    1.0000    1.0000    1.0000    1.0000   22.9637   22.9637   22.9637   22.9637   22.9637    7.0832    0.0000    0.0000    0.0000    0.0000
  39  27.30    1.0000    1.0000    1.0000    1.0000    1.0000   22.9637   22.9637   22.9637   22.9637   22.9637    5.8828    0.0000    0.0000    0.0000    0.0000
  40  28.00    1.0000    1.0000    1.0000    1.0000    1.0000   22.9637   22.9637   22.9637   22.9637   22.9637    4.8700    0.0000    0.0000    0.0000    0.0000
  41  28.70    1.0000    1.0000    1.0000    1.0000    1.0000   22.9637   22.9637   22.9637   22.9637   22.9637    3.9016    0.0000    0.0000    0.0000    0.0000
  42  29.40    1.0000    1.0000    1.0000    1.0000    1.0000   22.9637   22.9637   22.9637   22.9637   22.9637    3.1660    0.0000    0.0000    0.0000    0.0000
  43  30.10    1.0000    1.0000    1.0000    1.0000    1.0000   22.9637   22.9637   22.9637   22.9637   22.9637    2.6628    0.0000    0.0000    0.0000    0.0000
  44  30.80    1.0000    1.0000    1.0000    1.0000    1.0000   22.9637   22.9637   22.9637   22.9637   22.9637    1.9656    0.0000    0.0000    0.0000    0.0000
  45  31.50    1.0000    1.0000    1.0000    1.0000    1.0000   22.9637   22.9637   22.9637   22.9637   22.9637    1.5752    0.0000    0.0000    0.0000    0.0000
  46  32.20    1.0000    1.0000    1.0000    1.0000    1.0000   22.9637   22.9637   22.9637   22.9637   22.9637    1.2068    0.0000    0.0000    0.0000    0.0000
  47  32.90    1.0000    1.0000    1.0000    1.0000    1.0000   22.9637   22.9637   22.9637   22.9637   22.9637    0.8176    0.0000    0.0000    0.0000    0.0000
  48  33.60    1.0000    1.0000    1.0000    1.0000    1.0000   22.9637   22.9637   22.9637   22.9637   22.9637    0.5304    0.0000    0.0000    0.0000    0.0000
  49  34.30    1.0000    1.0000    1.0000    1.0000    1.0000   22.9637   22.9637   22.9637   22.9637   22.9637    0.3668    0.0000    0.0000    0.0000    0.0000
  50  35.00    1.0000    1.0000    1.0000    1.0000    1.0000   22.9637   22.9637   22.9637   22.9637   22.9637    0.1908    0.0000    0.0000    0.0000    0.0000
  51  35.70    1.0000    1.0000    1.0000    1.0000    1.0000   22.9637   22.9637   22.9637   22.9637   22.9637    0.1600    0.0000    0.0000    0.0000    0.0000
  52  36.40    1.0000    1.0000    1.0000    1.0000    1.0000   22.9637   22.9637   22.9637   22.9637   22.9637    0.0560    0.0000    0.0000    0.0000    0.0000
  53  37.10    1.0000    1.0000    1.0000    1.0000    1.0000   22.9637   22.9637   22.9637   22.9637   22.9637    0.0468    0.0000    0.0000    0.0000    0.0000
