     0.000       0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
     0.800       4.187585E-01  -7.989381E-02   6.834735E-02   1.154647E-02   2.678364E-01   3.218141E-01  -1.222574E-01
     1.600       1.058291E+00  -1.834042E-01   1.468153E-01   3.658891E-02   6.908953E-01   8.010771E-01  -3.292775E-01
     2.400       1.867367E+00  -4.116637E-01   2.944537E-01   1.172101E-01   1.318757E+00   1.308931E+00  -3.059714E-01
     3.200       2.506318E+00  -4.934956E-01   3.053349E-01   1.881606E-01   1.947021E+00   1.554609E+00  -2.786763E-01
     4.000       2.928121E+00  -4.277822E-01   1.882443E-01   2.395379E-01   2.499112E+00   1.509682E+00  -2.760273E-01
     4.800       3.525581E+00  -3.778353E-01   1.132274E-01   2.646079E-01   3.256659E+00   1.334011E+00  -2.430848E-01
     5.600       4.163465E+00  -2.595771E-01   1.021218E-01   1.574553E-01   4.037527E+00   9.955912E-01  -1.808056E-01
     6.400       5.274874E+00  -7.005294E-02   9.273370E-02  -2.268077E-02   5.207733E+00   8.263231E-01  -1.192100E-01
     7.200       6.431485E+00   2.128566E-01  -2.797371E-02  -1.848829E-01   6.411241E+00   4.916010E-01  -4.247844E-02
     8.000       7.715020E+00   5.876380E-01  -2.283082E-01  -3.593298E-01   7.703580E+00   8.353971E-02   6.027641E-02
     8.800       9.418992E+00   1.046616E+00  -4.463422E-01  -6.002737E-01   9.373047E+00  -3.253804E-01   4.148367E-01
     9.600       1.133906E+01   1.746565E+00  -8.396866E-01  -9.068784E-01   1.121995E+01  -7.274676E-01   6.108795E-01
    10.400       1.306345E+01   2.509603E+00  -1.262679E+00  -1.246924E+00   1.281370E+01  -1.253037E+00   9.869689E-01
    11.200       1.458348E+01   3.409681E+00  -1.828551E+00  -1.581131E+00   1.415100E+01  -1.819373E+00   1.239858E+00
    12.000       1.604655E+01   4.253823E+00  -2.363754E+00  -1.890069E+00   1.541523E+01  -2.349440E+00   1.489481E+00
    12.800       1.741206E+01   5.063591E+00  -2.841440E+00  -2.222151E+00   1.651333E+01  -3.031910E+00   1.912912E+00
