160.04886    53.21336     53.40      0.30489      -0.46422     0.15933      0.62564      1.17051      0.03792      17    160.04886    53.21336    
160.29172    53.09760     46.60      3.06139      -3.11928     0.05789      3.38060      6.97533      1.19331      17    160.29172    53.09760    
160.53456    52.98183     39.80      1.17043      -0.86267     -0.30777     1.81768      3.73442      0.69046      18    160.53456    52.98183    
160.77742    52.86607     33.00      0.62372      0.30663      -0.93035     2.41521      5.23786      1.40338      18    160.77742    52.86607    
161.02028    52.75031     26.20      0.10599      2.42203      -2.52802     3.47631      6.78408      2.59334      18    161.02028    52.75031    
161.26312    52.63455     19.40      -0.16196     1.48582      -1.32387     2.76545      5.84518      4.19092      18    161.26312    52.63455    
161.50598    52.51879     12.60      -0.29366     0.59469      -0.30103     3.17770      6.76405      6.61408      18    161.50598    52.51879    
161.74884    52.40303     5.81       0.36118      -0.41584     0.05466      2.97895      6.41591      6.85450      18    161.74884    52.40303    
159.82216    53.03632     53.40      1.00054      -1.30412     0.30358      2.05007      2.81672      -0.06261     17    159.82216    53.03632    
160.06500    52.92056     46.60      2.34976      -2.98582     0.63606      3.52098      5.75302      -0.01994     18    160.06500    52.92056    
160.30786    52.80480     39.80      1.58356      -1.52036     -0.06320     4.78696      6.20481      1.30837      19    160.30786    52.80480    
160.55070    52.68904     33.00      0.47883      0.27926      -0.75809     2.76351      4.37253      1.27295      20    160.55070    52.68904    
160.79356    52.57328     26.20      -0.01336     0.28747      -0.27411     0.43523      0.91724      0.40476      21    160.79356    52.57328    
161.03642    52.45752     19.40      -0.57419     1.31020      -0.73602     1.65022      4.05934      3.01852      20    161.03642    52.45752    
161.27927    52.34175     12.60      -0.68128     0.92379      -0.24250     1.51034      3.73337      4.19973      20    161.27927    52.34175    
161.52213    52.22599     5.81       -0.63525     0.84777      -0.21252     1.16002      2.93674      4.45249      20    161.52213    52.22599    
159.59544    52.85928     53.40      0.74368      -0.90124     0.15756      1.91998      1.58294      -1.25656     17    159.59544    52.85928    
159.83830    52.74352     46.60      0.67256      -0.78166     0.10909      1.27923      1.59331      -0.70067     18    159.83830    52.74352    
160.08115    52.62776     39.80      0.19682      -0.14920     -0.04762     0.54294      0.85663      0.06622      20    160.08115    52.62776    
160.32401    52.51200     33.00      1.25930      -0.55206     -0.70724     4.46339      7.97122      1.40342      21    160.32401    52.51200    
160.56686    52.39624     26.20      -0.14691     0.44833      -0.30142     0.86604      2.21447      0.74500      21    160.56686    52.39624    
160.80971    52.28048     19.40      -0.60299     1.26402      -0.66103     1.43265      4.00971      2.69535      21    160.80971    52.28048    
161.05257    52.16472     12.60      -1.33547     2.26373      -0.92826     1.88983      6.60935      5.93587      21    161.05257    52.16472    
161.29543    52.04896     5.81       -0.32260     0.50366      -0.18106     0.29966      1.21983      1.35605      22    161.29543    52.04896    
159.36874    52.68225     53.40      2.59844      -2.90166     0.30322      2.80631      0.65733      -2.68313     17    159.36874    52.68225    
159.61159    52.56649     46.60      0.97723      -1.02953     0.05229      1.46348      0.77818      -1.27949     18    159.61159    52.56649    
159.85445    52.45073     39.80      1.79317      -1.54692     -0.24625     2.65074      4.36964      -0.79341     19    159.85445    52.45073    
160.09731    52.33496     33.00      1.09496      -1.08041     -0.01455     2.78144      4.85632      0.48581      20    160.09731    52.33496    
160.34015    52.21920     26.20      -0.00159     0.11421      -0.11263     0.58346      1.42635      0.40219      21    160.34015    52.21920    
160.58301    52.10344     19.40      -0.42383     1.01425      -0.59042     1.23276      4.04101      2.20771      21    160.58301    52.10344    
160.82585    51.98768     12.60      -0.29389     0.47726      -0.18337     0.34648      1.42621      1.04543      22    160.82585    51.98768    
161.06871    51.87192     5.81       -1.29060     2.19542      -0.90482     1.46929      6.91394      5.87478      22    161.06871    51.87192    
159.14203    52.50521     53.40      3.60024      -3.76493     0.16469      2.55352      -0.75987     -4.77743     17    159.14203    52.50521    
159.38489    52.38945     46.60      1.82193      -1.84535     0.02342      1.36721      0.06516      -1.83725     18    159.38489    52.38945    
159.62773    52.27369     39.80      0.53301      -0.52653     -0.00647     0.56485      0.50201      -0.47810     19    159.62773    52.27369    
159.87059    52.15793     33.00      0.89993      -0.51845     -0.38148     1.93713      2.97244      -0.41268     19    159.87059    52.15793    
160.11345    52.04217     26.20      0.03855      0.18541      -0.22395     0.69069      1.73180      0.22168      20    160.11345    52.04217    
160.35629    51.92641     19.40      -0.18352     0.40981      -0.22629     0.40312      1.42364      0.55986      21    160.35629    51.92641    
160.59915    51.81065     12.60      -0.34835     0.61962      -0.27126     0.38657      1.65093      0.94995      22    160.59915    51.81065    
160.84201    51.69489     5.81       -1.51425     2.77998      -1.26573     1.64553      7.02977      4.80754      22    160.84201    51.69489    
158.91533    52.32817     53.40      2.87796      -3.85238     0.97443      2.13968      -2.05138     -4.36756     17    158.91533    52.32817    
159.15817    52.21241     46.60      1.98142      -2.38466     0.40325      1.70040      -0.82701     -2.46445     18    159.15817    52.21241    
159.40103    52.09665     39.80      1.68886      -1.59735     -0.09150     1.82170      0.40519      -2.17650     18    159.40103    52.09665    
159.64389    51.98089     33.00      0.52506      0.20860      -0.73366     2.14890      2.59046      -1.62556     18    159.64389    51.98089    
159.88673    51.86513     26.20      -0.31646     1.01223      -0.69577     1.38994      2.87655      -0.05155     19    159.88673    51.86513    
160.12959    51.74937     19.40      -1.11120     2.05685      -0.94565     1.08851      4.06334      1.31068      20    160.12959    51.74937    
160.37245    51.63361     12.60      -1.60458     2.73648      -1.13190     1.18725      4.90295      2.57137      21    160.37245    51.63361    
160.61530    51.51785     5.81       -0.68245     1.09523      -0.41278     0.44997      1.86743      1.20020      22    160.61530    51.51785    
158.68861    52.15114     53.40      3.76046      -4.69378     0.93332      2.62183      -3.96969     -4.20118     17    158.68861    52.15114    
158.93147    52.03538     46.60      2.58205      -3.27411     0.69206      2.33744      -2.36343     -3.00180     18    158.93147    52.03538    
159.17432    51.91962     39.80      1.13212      -1.06023     -0.07189     1.27081      -0.44302     -1.61181     18    159.17432    51.91962    
159.41718    51.80386     33.00      0.47326      1.33717      -1.81044     6.11853      4.50954      -3.74535     17    159.41718    51.80386    
159.66003    51.68810     26.20      -0.45125     0.93904      -0.48779     0.74594      1.37213      0.02272      19    159.66003    51.68810    
159.90288    51.57233     19.40      -1.47941     2.69534      -1.21593     1.12731      3.58160      0.92112      20    159.90288    51.57233    
160.14574    51.45657     12.60      -1.76696     3.02451      -1.25756     1.15614      3.95673      1.68225      21    160.14574    51.45657    
160.38860    51.34081     5.81       -0.51014     0.86270      -0.35256     0.30348      1.30280      0.67494      22    160.38860    51.34081    
158.46191    51.97410     53.40      3.27737      -4.21419     0.93681      1.63459      -3.19710     -3.33487     17    158.46191    51.97410    
158.70476    51.85834     46.60      2.74021      -3.81306     1.07285      2.07041      -2.01210     -2.41628     18    158.70476    51.85834    
158.94762    51.74258     39.80      0.86923      -1.06360     0.19437      0.83803      -0.39941     -0.92043     18    158.94762    51.74258    
159.19048    51.62682     33.00      0.14051      0.71691      -0.85741     5.39842      4.46195      -2.29027     17    159.19048    51.62682    
159.43332    51.51106     26.20      -0.84629     1.38318      -0.53689     0.97433      1.82385      0.13334      19    159.43332    51.51106    
159.67618    51.39530     19.40      -0.37624     0.62906      -0.25281     0.26653      0.79148      0.19971      21    159.67618    51.39530    
159.91904    51.27954     12.60      -3.08892     5.29654      -2.20762     1.33711      6.25252      2.29557      21    159.91904    51.27954    
160.16188    51.16378     5.81       -0.71848     1.22396      -0.50547     0.22140      1.56543      0.69085      22    160.16188    51.16378    
158.23520    51.79707     53.40      0.70479      -1.07557     0.37077      0.13745      -0.75448     -0.52120     18    158.23520    51.79707    
158.47806    51.68130     46.60      5.10720      -7.68889     2.58169      2.16911      -4.39177     -3.15738     18    158.47806    51.68130    
158.72092    51.56554     39.80      0.68786      -0.97484     0.28698      0.54635      -0.41669     -0.47899     18    158.72092    51.56554    
158.96376    51.44978     33.00      0.63886      -0.58058     -0.05828     2.49012      2.38736      -1.22986     17    158.96376    51.44978    
159.20662    51.33402     26.20      -0.84752     1.64414      -0.79662     1.68948      3.62474      0.19946      19    159.20662    51.33402    
159.44946    51.21826     19.40      -1.29677     2.36886      -1.07209     1.14623      4.00551      0.66033      21    159.44946    51.21826    
159.69232    51.10250     12.60      -2.54731     4.35594      -1.80863     1.09991      6.85514      1.66029      22    159.69232    51.10250    
159.93518    50.98674     5.81       -0.99355     1.67817      -0.68462     0.42603      2.75019      0.84877      23    159.93518    50.98674    
158.00850    51.62003     53.40      0.48119      -0.79749     0.31630      0.19270      -0.62949     -0.32043     18    158.00850    51.62003    
158.25134    51.50427     46.60      2.22567      -3.08337     0.85770      1.05277      -2.05683     -1.57202     18    158.25134    51.50427    
158.49420    51.38851     39.80      0.77655      -0.96451     0.18796      0.47305      -0.31349     -0.59020     18    158.49420    51.38851    
158.73706    51.27275     33.00      3.30821      -1.92981     -1.37840     4.46367      7.01807      -3.01795     17    158.73706    51.27275    
158.97990    51.15699     26.20      -0.12706     0.47432      -0.34726     0.51357      1.63236      0.03287      20    158.97990    51.15699    
159.22276    51.04123     19.40      -0.73152     1.30671      -0.57519     0.65242      3.05259      0.42325      22    159.22276    51.04123    
159.46562    50.92546     12.60      -0.35200     0.57189      -0.21989     0.21351      1.24273      0.24751      24    159.46562    50.92546    
159.70847    50.80970     5.81       -0.34939     0.55998      -0.21059     0.23763      1.25745      0.27840      25    159.70847    50.80970    
157.78178    51.44299     53.40      3.14158      -4.19855     1.05697      1.15606      -5.18307     -2.10706     17    157.78178    51.44299    
158.02464    51.32723     46.60      2.07248      -2.20819     0.13570      0.52363      -2.14350     -1.26134     18    158.02464    51.32723    
158.26750    51.21147     39.80      5.25205      -4.73890     -0.51314     2.19588      -1.24602     -3.46021     17    158.26750    51.21147    
158.51035    51.09571     33.00      0.77194      -0.28940     -0.48254     0.74379      1.63181      -0.48772     18    158.51035    51.09571    
158.75320    50.97995     26.20      -0.06829     0.31890      -0.25060     0.31005      1.26068      0.02376      21    158.75320    50.97995    
158.99606    50.86419     19.40      -0.84044     1.64963      -0.80919     1.06601      5.07059      0.55542      23    158.99606    50.86419    
159.23891    50.74843     12.60      -0.70502     1.15260      -0.44758     0.66375      3.21954      0.54880      25    159.23891    50.74843    
159.48177    50.63267     5.81       -0.76088     1.17358      -0.41270     0.61600      3.25720      0.61871      26    159.48177    50.63267    
157.55508    51.26595     53.40      5.23278      -4.75097     -0.48180     0.54361      -5.26191     -2.11093     17    157.55508    51.26595    
157.79794    51.15019     46.60      1.97022      -1.60213     -0.36809     0.32555      -1.77583     -1.12323     18    157.79794    51.15019    
158.04079    51.03443     39.80      4.94711      -3.22913     -1.71798     1.94165      -0.13261     -3.15017     17    158.04079    51.03443    
158.28365    50.91867     33.00      0.36085      -0.05780     -0.30305     0.33842      1.07238      -0.20415     19    158.28365    50.91867    
158.52649    50.80291     26.20      0.05621      1.37912      -1.43533     1.50655      7.83422      0.08546      21    158.52649    50.80291    
158.76935    50.68715     19.40      -0.65362     1.41746      -0.76384     0.99245      5.56535      0.47456      24    158.76935    50.68715    
159.01221    50.57139     12.60      -0.89270     1.53575      -0.64305     1.04753      5.39519      0.69738      26    159.01221    50.57139    
159.25505    50.45563     5.81       -0.95723     1.48870      -0.53148     0.92019      4.78022      0.70996      27    159.25505    50.45563    
157.32837    51.08892     53.40      4.47614      -3.10648     -1.36966     0.27494      -5.46821     -1.75710     17    157.32837    51.08892    
157.57123    50.97316     46.60      1.64797      -1.04468     -0.60329     0.25734      -1.50925     -0.64741     18    157.57123    50.97316    
157.81409    50.85740     39.80      4.67507      -2.24560     -2.42948     0.92424      -0.03525     -1.83876     17    157.81409    50.85740    
158.05693    50.74163     33.00      0.54429      -0.00774     -0.53655     0.28313      1.37743      -0.18745     19    158.05693    50.74163    
158.29979    50.62587     26.20      0.08033      0.26863      -0.34896     0.25963      1.62074      0.01317      22    158.29979    50.62587    
158.54265    50.51011     19.40      -0.08709     0.25918      -0.17210     0.18450      1.12968      0.07650      25    158.54265    50.51011    
158.78549    50.39435     12.60      -1.32138     2.51357      -1.19219     1.63206      9.35688      0.92877      26    158.78549    50.39435    
159.02835    50.27859     5.81       -0.17527     0.29839      -0.12312     0.18716      1.06859      0.12062      28    159.02835    50.27859    
157.10167    50.91188     53.40      3.79491      -2.21521     -1.57971     0.14249      -5.12665     -1.05711     17    157.10167    50.91188    
157.34453    50.79612     46.60      2.14361      -1.04467     -1.09894     0.26471      -2.64894     -0.69249     18    157.34453    50.79612    
157.58737    50.68036     39.80      4.73910      -1.74331     -2.99579     0.84515      -1.34078     -1.62529     17    157.58737    50.68036    
157.83023    50.56460     33.00      3.22577      -0.04763     -3.17813     1.21877      5.98172      -0.94117     18    157.83023    50.56460    
158.07309    50.44884     26.20      0.36703      0.58535      -0.95238     0.52016      3.68889      -0.03858     21    158.07309    50.44884    
158.31593    50.33308     19.40      -0.09353     0.47173      -0.37820     0.30798      2.17597      0.10236      24    158.31593    50.33308    
158.55879    50.21732     12.60      -0.18318     0.40310      -0.21992     0.23559      1.55423      0.11684      26    158.55879    50.21732    
158.80164    50.10155     5.81       -0.26955     0.49306      -0.22351     0.27234      1.83054      0.15289      27    158.80164    50.10155    
156.87495    50.73484     53.40      0.55623      -0.17237     -0.38386     0.06669      -1.09544     -0.24849     18    156.87495    50.73484    
157.11781    50.61908     46.60      0.55402      -0.16371     -0.39031     0.00428      -0.97565     -0.23981     19    157.11781    50.61908    
157.36067    50.50332     39.80      0.98306      -0.18373     -0.79932     0.09279      -0.81446     -0.45163     18    157.36067    50.50332    
157.60352    50.38756     33.00      6.21798      0.90335      -7.12133     2.17723      6.14455      -2.86224     17    157.60352    50.38756    
157.84637    50.27180     26.20      0.58210      0.53722      -1.11931     0.58110      3.26133      -0.23257     20    157.84637    50.27180    
158.08923    50.15604     19.40      0.00385      0.33121      -0.33507     0.24372      1.61744      0.01180      23    158.08923    50.15604    
158.33208    50.04028     12.60      -0.12662     0.33669      -0.21006     0.21531      1.28607      0.05613      25    158.33208    50.04028    
158.57494    49.92452     5.81       -0.14726     0.30330      -0.15604     0.17150      1.07925      0.06077      26    158.57494    49.92452    
156.64825    50.55781     53.40      1.16124      -0.17148     -0.98975     0.01897      -3.92513     -0.93059     18    156.64825    50.55781    
156.89111    50.44205     46.60      0.94724      -0.00251     -0.94473     0.09128      -2.95072     -0.84093     19    156.89111    50.44205    
157.13396    50.32629     39.80      2.16663      0.02543      -2.19206     0.43762      -3.62027     -1.70884     18    157.13396    50.32629    
157.37682    50.21053     33.00      3.43436      0.74377      -4.17812     1.79773      0.95848      -2.60124     17    157.37682    50.21053    
157.61967    50.09476     26.20      0.68103      0.67978      -1.36081     0.90052      3.02943      -0.57833     19    157.61967    50.09476    
157.86252    49.97900     19.40      0.02316      1.32305      -1.34621     1.19039      5.32570      -0.24331     21    157.86252    49.97900    
158.10538    49.86324     12.60      -0.29395     0.93552      -0.64157     0.74043      3.47995      0.02799      23    158.10538    49.86324    
158.34824    49.74748     5.81       -0.48296     1.11934      -0.63638     0.76750      4.09069      0.10799      24    158.34824    49.74748    
156.42155    50.38077     53.40      0.42346      -0.00864     -0.41482     0.03641      -1.53845     -0.51384     18    156.42155    50.38077    
