158.05693    50.74163     33.00      12.0     79.0     87.6     2.088    158.05693    50.74163    
158.29979    50.62587     26.20      9.7      86.5     93.9     4.115    158.29979    50.62587    
158.54265    50.51011     19.40      11.4     89.6     97.7     6.012    158.54265    50.51011    
158.78549    50.39435     12.60      193.2    88.8     -100.0   7.294    158.78549    50.39435    
159.02835    50.27859     5.81       193.7    88.1     -100.8   8.000    159.02835    50.27859    
157.10167    50.91188     53.40      50.4     19.8     129.3    1.161    157.10167    50.91188    
157.34453    50.79612     46.60      48.3     22.3     129.3    1.647    157.34453    50.79612    
157.58737    50.68036     39.80      47.3     42.5     110.9    1.083    157.58737    50.68036    
157.83023    50.56460     33.00      12.0     75.7     88.1     1.862    157.83023    50.56460    
158.07309    50.44884     26.20      8.4      85.1     92.8     3.688    158.07309    50.44884    
158.31593    50.33308     19.40      9.6      88.6     96.1     5.534    158.31593    50.33308    
158.55879    50.21732     12.60      191.4    89.6     -98.3    6.772    158.55879    50.21732    
158.80164    50.10155     5.81       191.5    88.8     -98.7    7.487    158.80164    50.10155    
156.87495    50.73484     53.40      48.1     17.0     134.9    1.360    156.87495    50.73484    
157.11781    50.61908     46.60      47.3     18.0     130.7    1.999    157.11781    50.61908    
157.36067    50.50332     39.80      45.5     30.6     123.5    1.376    157.36067    50.50332    
157.60352    50.38756     33.00      19.2     66.2     91.4     1.294    157.60352    50.38756    
157.84637    50.27180     26.20      10.2     82.7     91.2     2.993    157.84637    50.27180    
158.08923    50.15604     19.40      9.5      87.3     94.1     4.782    158.08923    50.15604    
158.33208    50.04028     12.60      11.9     89.7     97.0     6.051    158.33208    50.04028    
158.57494    49.92452     5.81       191.9    89.4     -97.8    6.668    158.57494    49.92452    
156.64825    50.55781     53.40      60.5     14.9     147.5    1.714    156.64825    50.55781    
156.89111    50.44205     46.60      60.7     17.5     148.9    2.305    156.89111    50.44205    
157.13396    50.32629     39.80      57.4     27.2     144.2    1.741    157.13396    50.32629    
157.37682    50.21053     33.00      46.4     60.2     120.4    1.104    157.37682    50.21053    
157.61967    50.09476     26.20      16.9     80.4     91.4     2.323    157.61967    50.09476    
157.86252    49.97900     19.40      13.8     86.6     94.1     3.800    157.86252    49.97900    
158.10538    49.86324     12.60      14.2     89.1     96.4     5.008    158.10538    49.86324    
158.34824    49.74748     5.81       193.0    90.0     -96.6    5.721    158.34824    49.74748    
156.42155    50.38077     53.40      68.1     19.3     155.9    1.449    156.42155    50.38077    
156.66440    50.26501     46.60      66.0     20.6     153.2    2.184    156.66440    50.26501    
156.90726    50.14925     39.80      63.9     28.7     148.8    1.841    156.90726    50.14925    
157.15010    50.03349     33.00      61.0     54.6     136.8    1.141    157.15010    50.03349    
157.39296    49.91773     26.20      26.7     75.6     93.8     1.567    157.39296    49.91773    
157.63582    49.80197     19.40      18.1     85.5     92.9     2.825    157.63582    49.80197    
157.87866    49.68621     12.60      15.4     88.6     94.3     3.857    157.87866    49.68621    
158.12152    49.57045     5.81       13.5     89.8     94.5     4.507    158.12152    49.57045    
156.19484    50.20374     53.40      72.4     21.4     154.5    1.338    156.19484    50.20374    
156.43770    50.08797     46.60      71.1     23.6     153.8    2.053    156.43770    50.08797    
156.68054    49.97221     39.80      70.6     30.7     153.5    1.895    156.68054    49.97221    
156.92340    49.85645     33.00      70.3     53.2     147.3    1.219    156.92340    49.85645    
157.16626    49.74069     26.20      38.8     73.1     100.0    1.319    157.16626    49.74069    
157.40910    49.62493     19.40      18.7     84.6     87.6     2.194    157.40910    49.62493    
157.65196    49.50917     12.60      15.5     88.4     90.2     2.961    157.65196    49.50917    
157.89482    49.39341     5.81       14.1     89.6     91.2     3.397    157.89482    49.39341    
155.96814    50.02670     53.40      75.9     25.5     153.8    1.079    155.96814    50.02670    
156.21098    49.91094     46.60      76.0     31.1     152.7    1.573    156.21098    49.91094    
156.45384    49.79518     39.80      77.2     39.0     152.8    1.496    156.45384    49.79518    
156.69670    49.67942     33.00      78.6     62.8     151.4    1.054    156.69670    49.67942    
156.93954    49.56366     26.20      264.0    37.4     161.5    1.153    156.93954    49.56366    
157.18240    49.44790     19.40      16.2     84.0     78.0     1.722    157.18240    49.44790    
157.42525    49.33213     12.60      15.9     87.7     84.3     2.118    157.42525    49.33213    
157.66811    49.21637     5.81       17.0     89.5     87.9     2.334    157.66811    49.21637    
155.74142    49.84966     53.40      79.9     33.6     154.5    0.829    155.74142    49.84966    
155.98428    49.73390     46.60      82.8     38.6     153.2    1.186    155.98428    49.73390    
156.22713    49.61814     39.80      83.9     48.8     156.9    1.146    156.22713    49.61814    
156.46999    49.50238     33.00      85.6     70.5     161.2    0.919    156.46999    49.50238    
156.71284    49.38662     26.20      269.4    61.7     -173.7   0.935    156.71284    49.38662    
156.95569    49.27086     19.40      271.2    26.9     173.7    1.267    156.95569    49.27086    
157.19855    49.15510     12.60      276.2    14.9     175.7    1.571    157.19855    49.15510    
157.44141    49.03934     5.81       191.5    89.6     -79.4    1.688    157.44141    49.03934    
155.51472    49.67263     53.40      85.9     40.5     156.3    0.598    155.51472    49.67263    
155.75757    49.55687     46.60      89.7     48.6     157.9    0.809    155.75757    49.55687    
156.00043    49.44110     39.80      93.3     74.8     172.2    0.737    156.00043    49.44110    
156.24329    49.32534     33.00      91.4     85.8     174.1    0.682    156.24329    49.32534    
156.48613    49.20958     26.20      271.8    68.7     -169.7   0.675    156.48613    49.20958    
156.72899    49.09382     19.40      275.7    42.0     -173.5   0.805    156.72899    49.09382    
156.97183    48.97806     12.60      280.8    29.1     -171.3   0.935    156.97183    48.97806    
157.21469    48.86230     5.81       283.5    26.3     -167.0   0.973    157.21469    48.86230    
155.28801    49.49559     53.40      94.1     59.0     153.9    0.239    155.28801    49.49559    
155.53087    49.37983     46.60      95.7     60.3     166.7    0.395    155.53087    49.37983    
155.77373    49.26407     39.80      95.1     67.6     176.7    0.425    155.77373    49.26407    
156.01657    49.14831     33.00      94.0     79.1     173.9    0.382    156.01657    49.14831    
156.25943    49.03255     26.20      272.2    88.3     -163.2   0.335    156.25943    49.03255    
156.50227    48.91679     19.40      273.2    65.6     -156.4   0.356    156.50227    48.91679    
156.74513    48.80103     12.60      269.2    65.3     -143.1   0.437    156.74513    48.80103    
156.98799    48.68526     5.81       279.5    42.7     -155.8   0.497    156.98799    48.68526    
