    2    1   -44.00   -50.00    53.09760   160.29172    46.597     0.8910     0.351000011    -0.709800005     0.358799994     0.538399994     0.325899988     0.160899997   20  315.40   65.01   37.70   75.46   155.76    54.82  181.16  297.94   75.04   22.45   47.48   33.89   -19.07
    2    2   -44.00   -25.00    52.92056   160.06500    46.597     2.7444     1.704399943    -1.532999992    -0.171399996     1.845499992     1.286999941     0.003100000   20  281.84   63.59   21.31   72.97   126.30    76.99  163.86  315.04   67.46   26.85   59.98   12.43    32.15
    2    3   -44.00     0.00    52.74352   159.83830    46.597     3.1094     1.760100007    -1.358700037    -0.401400000     2.164799929     1.752099991     0.370700002   20  286.58   60.93   18.20   77.06   134.18    77.10  161.53  314.48   63.87   30.89   56.11   12.57    56.29
    2    4   -44.00    25.00    52.56649   159.61159    46.597     3.6860     2.412699938    -1.528199911    -0.884500027     1.959200025     2.569400072     0.076099999   20  244.89   42.47   15.52   75.60   111.67    84.14  137.27  304.42   43.93   30.36   59.00    5.67    61.19
    2    5   -44.00    50.00    52.38945   159.38489    46.597     4.0119     2.567500114    -1.312400103    -1.255100012     1.937199950     2.864500046    -0.235300004   20  221.97   35.38   15.32   74.77    96.36    88.26  126.79  302.91   35.84   29.75   60.19    1.68    47.16
    2    6   -44.00    75.00    52.21241   159.15817    46.597     3.8573     2.661799908    -1.092299938    -1.569499969     1.438199997     2.605099916    -0.890999973   20  221.18   31.11   20.01   70.27    99.48    86.57  123.79  295.45   32.27   25.19   64.57    3.23    21.29
    2    7   -44.00   100.00    52.03538   158.93147    46.597     3.7040     2.568000078    -0.695400119    -1.872599959     1.350800037     2.189599991    -1.355000019   20  214.57   32.11   23.02   67.00    92.27    89.04  122.85  300.30   32.49   21.99   67.99    0.89   -10.12
    2    8   -44.00   125.00    51.85834   158.70476    46.597     3.7424     2.966700077    -0.533200026    -2.433500051     1.102499962     1.547700047    -1.755900025   20  207.44   33.55   29.86   60.28    84.70    93.04  121.33  311.63  212.04   15.23   74.53    2.64   -25.33
    2    9   -44.00   150.00    51.68130   158.47806    46.597     4.9296     3.924000025    -0.408200026    -3.515799999     1.473700047     1.536599994    -2.543800116   20  199.51   37.33   33.26   58.02    74.95    99.66  120.35  334.57  212.18   12.52   74.97    8.19   -34.88
    2   10   -44.00   175.00    51.50427   158.25134    46.597     5.8028     4.536699772    -0.233899593    -4.302800179     1.641100049     1.591899991    -3.223599911   20  197.05   38.48   34.89   57.01    72.15   102.06  119.82  342.79  211.85   11.24   74.80   10.10   -43.73
    2   11   -44.00   200.00    51.32723   158.02464    46.597     6.5832     4.750800133    -0.166900158    -4.583899975     2.200999975     2.176100016    -3.814599991   20  195.29   41.08   32.91   59.77    67.92   103.67  121.17  343.30  214.10   13.75   71.74   11.78   -49.53
    2   12   -44.00   225.00    51.15020   157.79793    46.597     7.6303     4.974400043    -0.257999897    -4.716400146     3.203399897     3.202500105    -4.132699966   20  193.87   42.78   29.00   64.11    64.21   103.56  122.74  339.04  216.77   18.04   67.99   12.18   -45.68
    2   13   -44.00   250.00    50.97316   157.57123    46.597     8.5545     5.301099777    -0.454299927    -4.846799850     3.908699989     4.070000172    -4.268199921   20  195.64   42.16   26.11   66.32    65.86   101.33  123.63  332.79  217.56   20.54   66.77   10.37   -40.46
    2   14   -44.00   275.00    50.79612   157.34453    46.597     8.8983     5.102900028    -0.559999943    -4.542900085     4.567999840     4.500000000    -4.097599983   20  194.55   43.91   23.96   68.82    62.80   101.48  125.11  332.90  219.71   23.00   64.37   10.70   -35.28
    2   15   -44.00   300.00    50.61908   157.11781    46.597     8.9248     4.974699974    -0.927700043    -4.046999931     4.502699852     4.933700085    -4.039299965   20  203.11   41.69   21.52   69.51    72.64    96.71  126.49  322.91  219.33   24.22   64.87    6.29   -35.54
    2   16   -44.00   325.00    50.44205   156.89111    46.597     8.9443     4.700300217    -1.302700281    -3.397599936     4.470699787     5.527699947    -3.655100107   20  214.16   38.80   18.72   71.34    85.61    91.49  127.62  311.16  218.32   26.32   63.64    1.41   -29.92
    2   17   -44.00   350.00    50.26501   156.66440    46.597     8.9931     4.577099800    -1.545499802    -3.031599998     4.488800049     5.876500130    -3.286499977   20  220.31   37.50   17.36   72.66    92.68    89.16  128.17  306.23   37.75   27.66   62.33    0.80   -22.63
    2   18   -44.00   375.00    50.08797   156.43770    46.597     8.5543     4.298399925    -1.651299953    -2.647099972     4.486499786     5.670899868    -2.646199942   20  221.17   38.51   16.16   73.86    92.55    89.26  129.11  307.43   38.72   28.85   61.14    0.71   -12.27
