     0.000       0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
     0.700       4.415333E-01  -6.148037E-02   1.462245E-01  -8.474411E-02  -2.358806E-01   3.503798E-01  -3.513310E-02
     1.400       1.106224E+00  -1.851729E-01   3.582996E-01  -1.731267E-01  -5.973213E-01   8.822770E-01  -5.531723E-02
     2.100       1.770413E+00  -2.589593E-01   5.342425E-01  -2.752833E-01  -9.440672E-01   1.434944E+00  -5.772246E-02
     2.800       2.543504E+00  -3.978973E-01   6.004983E-01  -2.026010E-01  -1.449291E+00   2.029621E+00  -9.048372E-02
     3.500       3.234498E+00  -4.977011E-01   6.544381E-01  -1.567370E-01  -1.932093E+00   2.530723E+00  -1.173165E-01
     4.200       3.915271E+00  -4.614571E-01   6.626731E-01  -2.012160E-01  -2.574531E+00   2.893246E+00  -9.236592E-02
     4.900       4.588607E+00  -4.045904E-01   6.653658E-01  -2.607754E-01  -3.280620E+00   3.153519E+00  -1.175919E-01
     5.600       5.157006E+00  -3.234998E-01   6.272032E-01  -3.037034E-01  -3.987954E+00   3.218803E+00  -2.386556E-01
     6.300       6.094413E+00  -5.201184E-01   7.455984E-01  -2.254800E-01  -4.959180E+00   3.465059E+00  -4.080604E-01
     7.000       7.099589E+00  -5.565057E-01   7.821566E-01  -2.256509E-01  -6.006193E+00   3.695843E+00  -6.007634E-01
     7.700       8.071755E+00  -4.747712E-01   8.392504E-01  -3.644793E-01  -7.036589E+00   3.869769E+00  -6.736569E-01
     8.400       9.611936E+00  -3.548586E-01   8.925472E-01  -5.376886E-01  -8.480002E+00   4.455988E+00  -7.301191E-01
     9.100       1.111814E+01  -2.348264E-01   9.171534E-01  -6.823269E-01  -9.899920E+00   5.003454E+00  -8.011292E-01
     9.800       1.256977E+01  -1.330610E-01   8.917319E-01  -7.586709E-01  -1.125140E+01   5.558902E+00  -8.778129E-01
    10.500       1.373583E+01  -1.158199E-02   9.414335E-01  -9.298515E-01  -1.231567E+01   6.046290E+00  -8.122831E-01
    11.200       1.471845E+01  -3.742952E-02   8.373595E-01  -7.999300E-01  -1.324639E+01   6.384084E+00  -8.989368E-01
    11.900       1.519937E+01   9.709818E-02   7.912156E-01  -8.883138E-01  -1.376028E+01   6.434311E+00  -8.196672E-01
    12.600       1.571296E+01   1.020700E-01   6.809213E-01  -7.829913E-01  -1.436752E+01   6.342427E+00  -8.732649E-01
    13.300       1.597841E+01   6.337862E-02   6.162327E-01  -6.796113E-01  -1.476873E+01   6.071234E+00  -9.767490E-01
    14.000       1.615060E+01   2.168790E-01   5.424352E-01  -7.593142E-01  -1.508024E+01   5.748136E+00  -1.139521E+00
    14.700       1.646301E+01   3.516802E-01   6.441651E-01  -9.958453E-01  -1.551578E+01   5.473122E+00  -1.167667E+00
    15.400       1.684933E+01   3.995639E-01   7.649509E-01  -1.164515E+00  -1.598701E+01   5.283473E+00  -1.251156E+00
    16.100       1.751620E+01   3.012672E-01   9.835489E-01  -1.284816E+00  -1.668353E+01   5.276323E+00  -1.382092E+00
    16.800       1.869772E+01   6.579719E-02   1.264493E+00  -1.330290E+00  -1.781460E+01   5.578595E+00  -1.534580E+00
    17.500       1.991042E+01  -3.754131E-01   1.577349E+00  -1.201936E+00  -1.894322E+01   5.947927E+00  -1.726655E+00
    18.200       2.082291E+01  -6.447768E-01   1.842365E+00  -1.197588E+00  -1.979939E+01   6.215115E+00  -1.772280E+00
    18.900       2.138832E+01  -7.883931E-01   2.038963E+00  -1.250570E+00  -2.032413E+01   6.403086E+00  -1.764115E+00
    19.600       2.186796E+01  -9.636283E-01   2.120461E+00  -1.156833E+00  -2.075205E+01   6.603419E+00  -1.813583E+00
    20.300       2.268770E+01  -1.110999E+00   2.156374E+00  -1.045376E+00  -2.149591E+01   6.941191E+00  -1.879576E+00
    21.000       2.306337E+01  -1.045365E+00   2.140872E+00  -1.095507E+00  -2.184228E+01   7.119736E+00  -1.809297E+00
    21.700       2.311841E+01  -9.257896E-01   2.016187E+00  -1.090398E+00  -2.190440E+01   7.144777E+00  -1.741936E+00
    22.400       2.324415E+01  -7.565866E-01   2.051511E+00  -1.294925E+00  -2.205529E+01   7.136927E+00  -1.517674E+00
    23.100       2.355354E+01  -7.122959E-01   2.082270E+00  -1.369974E+00  -2.235530E+01   7.233274E+00  -1.376033E+00
    23.800       2.389415E+01  -7.493753E-01   2.065704E+00  -1.316329E+00  -2.269212E+01   7.301548E+00  -1.327824E+00
    24.500       2.403448E+01  -8.004677E-01   2.097731E+00  -1.297263E+00  -2.290810E+01   7.081569E+00  -1.236763E+00
    25.200       2.412131E+01  -7.996472E-01   2.054955E+00  -1.255308E+00  -2.306522E+01   6.869715E+00  -1.203181E+00
    25.900       2.375842E+01  -6.584302E-01   1.928389E+00  -1.269959E+00  -2.282264E+01   6.434086E+00  -1.142305E+00
    26.600       2.316941E+01  -5.831615E-01   1.723868E+00  -1.140707E+00  -2.236634E+01   5.893849E+00  -1.095077E+00
    27.300       2.215378E+01  -4.769370E-01   1.420103E+00  -9.431664E-01  -2.149092E+01   5.242788E+00  -1.073670E+00
    28.000       2.065968E+01  -1.558540E-01   9.817420E-01  -8.258881E-01  -2.015715E+01   4.419102E+00  -1.115354E+00
    28.700       1.876225E+01   1.953955E-01   5.532818E-01  -7.486774E-01  -1.841420E+01   3.493317E+00  -1.092440E+00
    29.400       1.709478E+01   5.091021E-01   1.092094E-01  -6.183114E-01  -1.683541E+01   2.789265E+00  -1.186952E+00
    30.100       1.592417E+01   7.985973E-01  -2.223468E-01  -5.762505E-01  -1.567942E+01   2.487368E+00  -1.318072E+00
    30.800       1.519011E+01   9.061340E-01  -4.289757E-01  -4.771583E-01  -1.492537E+01   2.364173E+00  -1.558673E+00
    31.500       1.484718E+01   8.815781E-01  -4.597115E-01  -4.218666E-01  -1.453874E+01   2.454569E+00  -1.783631E+00
    32.200       1.480025E+01   8.581531E-01  -3.460666E-01  -5.120865E-01  -1.445390E+01   2.591111E+00  -1.966206E+00
    32.900       1.466676E+01   9.031004E-01  -1.268406E-01  -7.762598E-01  -1.430675E+01   2.701044E+00  -1.997540E+00
    33.600       1.459159E+01   8.152790E-01   1.111687E-01  -9.264477E-01  -1.421927E+01   2.841763E+00  -1.954773E+00
    34.300       1.481634E+01   4.534201E-01   3.726572E-01  -8.260773E-01  -1.440606E+01   3.075141E+00  -1.954534E+00
    35.000       1.503084E+01   1.062164E-01   6.194639E-01  -7.256803E-01  -1.457369E+01   3.330998E+00  -1.895729E+00
    35.700       1.527487E+01  -3.468254E-01   8.503693E-01  -5.035439E-01  -1.475521E+01   3.573925E+00  -1.873325E+00
    36.400       1.534110E+01  -8.095925E-01   1.151897E+00  -3.423049E-01  -1.479303E+01   3.658308E+00  -1.705570E+00
    37.100       1.505061E+01  -1.062662E+00   1.409814E+00  -3.471523E-01  -1.453347E+01   3.511572E+00  -1.392434E+00
    37.800       1.455961E+01  -1.333258E+00   1.722210E+00  -3.889517E-01  -1.408914E+01   3.230390E+00  -9.895739E-01
    38.500       1.419525E+01  -1.712674E+00   1.890209E+00  -1.775346E-01  -1.376055E+01   2.895374E+00  -7.913692E-01
    39.200       1.371161E+01  -1.864412E+00   2.179881E+00  -3.154700E-01  -1.332557E+01   2.486536E+00  -4.565884E-01
    39.900       1.348320E+01  -2.079550E+00   2.360046E+00  -2.804969E-01  -1.312256E+01   2.135393E+00  -3.582558E-01
    40.600       1.349892E+01  -2.400333E+00   2.563312E+00  -1.629793E-01  -1.313956E+01   1.819640E+00  -3.367725E-01
    41.300       1.387141E+01  -2.587090E+00   2.802955E+00  -2.158655E-01  -1.349910E+01   1.676897E+00  -3.611011E-01
    42.000       1.463505E+01  -2.854026E+00   3.085723E+00  -2.316968E-01  -1.421762E+01   1.748363E+00  -4.344007E-01
    42.700       1.587746E+01  -3.184832E+00   3.370296E+00  -1.854639E-01  -1.538105E+01   2.090937E+00  -6.664809E-01
    43.400       1.724768E+01  -3.412344E+00   3.692528E+00  -2.801845E-01  -1.666584E+01   2.557850E+00  -8.062348E-01
    44.100       1.859227E+01  -3.655154E+00   3.959583E+00  -3.044289E-01  -1.791362E+01   3.093990E+00  -9.009087E-01
    44.800       1.990848E+01  -3.765824E+00   4.178493E+00  -4.126692E-01  -1.913118E+01   3.721018E+00  -9.256763E-01
    45.500       2.086501E+01  -3.804576E+00   4.314405E+00  -5.098287E-01  -2.001470E+01   4.195566E+00  -9.059438E-01
    46.200       2.156425E+01  -3.830002E+00   4.391484E+00  -5.614819E-01  -2.065738E+01   4.558491E+00  -8.571576E-01
    46.900       2.164689E+01  -3.782407E+00   4.344923E+00  -5.625161E-01  -2.074864E+01   4.586178E+00  -7.967962E-01
    47.600       2.148383E+01  -3.902796E+00   4.284903E+00  -3.821074E-01  -2.057898E+01   4.556922E+00  -7.803927E-01
    48.300       2.091715E+01  -4.100305E+00   4.234163E+00  -1.338581E-01  -2.001747E+01   4.358321E+00  -7.023566E-01
    49.000       2.027126E+01  -4.307646E+00   4.260050E+00   4.759560E-02  -1.936627E+01   4.139301E+00  -6.205129E-01
    49.700       1.958453E+01  -4.408510E+00   4.324195E+00   8.431498E-02  -1.869718E+01   3.821521E+00  -5.440860E-01
    50.400       1.907484E+01  -4.604741E+00   4.501025E+00   1.037161E-01  -1.816902E+01   3.574896E+00  -4.742089E-01
    51.100       1.872879E+01  -4.834089E+00   4.647813E+00   1.862755E-01  -1.781833E+01   3.250881E+00  -4.725737E-01
    51.800       1.835272E+01  -5.012479E+00   4.780266E+00   2.322125E-01  -1.742244E+01   3.022554E+00  -4.101228E-01
    52.500       1.816000E+01  -5.150331E+00   4.859658E+00   2.906726E-01  -1.722490E+01   2.795450E+00  -4.602385E-01
    53.200       1.776871E+01  -5.286655E+00   4.889950E+00   3.967044E-01  -1.684154E+01   2.443730E+00  -4.539677E-01
    53.900       1.718826E+01  -5.288870E+00   4.911857E+00   3.770129E-01  -1.628761E+01   2.013175E+00  -2.862629E-01
    54.600       1.660221E+01  -5.326243E+00   4.976875E+00   3.493678E-01  -1.569498E+01   1.670077E+00   5.930428E-03
    55.300       1.594099E+01  -5.335403E+00   4.982534E+00   3.528695E-01  -1.503230E+01   1.229773E+00   2.277675E-01
    56.000       1.525210E+01  -5.409400E+00   4.946898E+00   4.625025E-01  -1.430903E+01   9.442061E-01   4.721981E-01
    56.700       1.437929E+01  -5.247474E+00   4.827887E+00   4.195868E-01  -1.343789E+01   5.975263E-01   6.958704E-01
    57.400       1.355284E+01  -5.113160E+00   4.654461E+00   4.586992E-01  -1.262004E+01   2.078251E-01   7.233227E-01
    58.100       1.264609E+01  -4.890036E+00   4.451687E+00   4.383488E-01  -1.172454E+01  -2.316785E-01   7.491690E-01
    58.800       1.176857E+01  -4.542330E+00   4.189068E+00   3.532619E-01  -1.088743E+01  -5.627244E-01   7.422972E-01
    59.500       1.122574E+01  -4.425662E+00   3.902219E+00   5.234430E-01  -1.037652E+01  -8.143193E-01   5.425273E-01
    60.200       1.082688E+01  -4.167081E+00   3.647153E+00   5.199283E-01  -1.004533E+01  -9.343410E-01   3.767898E-01
    60.900       1.051939E+01  -3.914742E+00   3.427768E+00   4.869745E-01  -9.810478E+00  -9.469605E-01   1.784737E-01
    61.600       1.047590E+01  -3.695739E+00   3.278120E+00   4.176186E-01  -9.850024E+00  -7.572319E-01  -1.419674E-02
    62.300       1.056394E+01  -3.446990E+00   3.187043E+00   2.599467E-01  -1.002016E+01  -4.146521E-01  -1.580669E-01
    63.000       1.081290E+01  -3.416675E+00   3.118864E+00   2.978108E-01  -1.030089E+01   4.979327E-02  -3.559385E-01
    63.700       1.133002E+01  -3.531716E+00   3.110738E+00   4.209772E-01  -1.080117E+01   5.163191E-01  -6.101691E-01
    64.400       1.184256E+01  -3.475090E+00   3.277182E+00   1.979081E-01  -1.129075E+01   9.367006E-01  -6.840186E-01
    65.100       1.240155E+01  -3.495018E+00   3.398726E+00   9.629212E-02  -1.180621E+01   1.352169E+00  -8.353622E-01
    65.800       1.296830E+01  -3.470133E+00   3.467704E+00   2.428379E-03  -1.235552E+01   1.609220E+00  -9.602792E-01
    66.500       1.358401E+01  -3.402479E+00   3.424915E+00  -2.243588E-02  -1.296859E+01   1.906124E+00  -1.050307E+00
    67.200       1.422288E+01  -3.370080E+00   3.279182E+00   9.089810E-02  -1.360885E+01   2.190052E+00  -1.122430E+00
    67.900       1.479506E+01  -3.325915E+00   3.063623E+00   2.622917E-01  -1.418733E+01   2.432363E+00  -1.200816E+00
    68.600       1.519004E+01  -3.226405E+00   2.768293E+00   4.581117E-01  -1.460823E+01   2.571480E+00  -1.260459E+00
    69.300       1.559032E+01  -3.277168E+00   2.523450E+00   7.537184E-01  -1.501100E+01   2.684994E+00  -1.328477E+00
    70.000       1.601016E+01  -3.462546E+00   2.319758E+00   1.142788E+00  -1.541562E+01   2.752079E+00  -1.447382E+00
    70.700       1.597210E+01  -3.317811E+00   2.178702E+00   1.139109E+00  -1.544066E+01   2.526877E+00  -1.458500E+00
    71.400       1.569493E+01  -3.112994E+00   2.148626E+00   9.643684E-01  -1.524360E+01   2.134803E+00  -1.426169E+00
    72.100       1.528765E+01  -3.036291E+00   2.162324E+00   8.739667E-01  -1.489643E+01   1.653434E+00  -1.406623E+00
    72.800       1.452734E+01  -2.871079E+00   2.242700E+00   6.283791E-01  -1.419550E+01   1.092193E+00  -1.279852E+00
    73.500       1.343510E+01  -2.761506E+00   2.341472E+00   4.200344E-01  -1.313603E+01   3.945568E-01  -1.110394E+00
    74.200       1.230566E+01  -2.817650E+00   2.390450E+00   4.272003E-01  -1.197768E+01  -2.727215E-01  -1.060147E+00
    74.900       1.110617E+01  -2.654707E+00   2.511073E+00   1.436341E-01  -1.073067E+01  -8.718121E-01  -9.001798E-01
