   39.852  142.617   12.500  -37.500     0.147575   30.706
   39.847  142.617   13.000  -37.500     0.152110   30.706
   39.843  142.617   13.500  -37.500     0.156645   30.706
   39.838  142.617   14.000  -37.500     0.161180   30.706
   39.834  142.616   14.500  -37.500     0.165715   30.706
   39.829  142.616   15.000  -37.500     0.170250   30.706
   39.825  142.616   15.500  -37.500     0.177685   30.706
   39.820  142.616   16.000  -37.500     0.185120   30.706
   39.816  142.616   16.500  -37.500     0.192555   30.706
   39.811  142.615   17.000  -37.500     0.199990   30.706
   39.807  142.615   17.500  -37.500     0.207425   30.706
   39.802  142.615   18.000  -37.500     0.214860   30.706
   39.798  142.615   18.500  -37.500     0.222295   30.706
   39.793  142.615   19.000  -37.500     0.229730   30.706
   39.789  142.614   19.500  -37.500     0.237165   30.706
   39.784  142.614   20.000  -37.500     0.244600   30.706
   39.780  142.614   20.500  -37.500     0.239625   30.706
   39.775  142.614   21.000  -37.500     0.234650   30.706
   39.771  142.614   21.500  -37.500     0.229675   30.706
   39.766  142.613   22.000  -37.500     0.224700   30.706
   39.762  142.613   22.500  -37.500     0.219725   30.706
   39.757  142.613   23.000  -37.500     0.214750   30.706
   39.753  142.613   23.500  -37.500     0.209775   30.706
   39.748  142.613   24.000  -37.500     0.204800   30.706
   39.744  142.612   24.500  -37.500     0.199825   30.706
   39.739  142.612   25.000  -37.500     0.194850   30.706
   39.735  142.612   25.500  -37.500     0.193200   30.706
   39.730  142.612   26.000  -37.500     0.191550   30.706
   39.726  142.612   26.500  -37.500     0.189900   30.706
   39.721  142.611   27.000  -37.500     0.188250   30.706
   39.717  142.611   27.500  -37.500     0.186600   30.706
   39.712  142.611   28.000  -37.500     0.184950   30.706
   39.708  142.611   28.500  -37.500     0.183300   30.706
   39.703  142.611   29.000  -37.500     0.181650   30.706
   39.699  142.610   29.500  -37.500     0.180000   30.706
   39.694  142.610   30.000  -37.500     0.178350   30.706
   39.690  142.610   30.500  -37.500     0.164200   30.706
   39.685  142.610   31.000  -37.500     0.150050   30.706
   39.681  142.610   31.500  -37.500     0.135900   30.706
   39.676  142.609   32.000  -37.500     0.121750   30.706
   39.672  142.609   32.500  -37.500     0.107600   30.706
   39.667  142.609   33.000  -37.500     0.093450   30.706
   39.663  142.609   33.500  -37.500     0.079300   30.706
   39.658  142.608   34.000  -37.500     0.065150   30.706
   39.654  142.608   34.500  -37.500     0.051000   30.706
   39.649  142.608   35.000  -37.500     0.036850   30.706
   39.645  142.608   35.500  -37.500     0.033165   30.706
   39.640  142.608   36.000  -37.500     0.029480   30.706
   39.636  142.607   36.500  -37.500     0.025795   30.706
   39.631  142.607   37.000  -37.500     0.022110   30.706
   39.627  142.607   37.500  -37.500     0.018425   30.706
   40.302  142.643  -37.500  -37.000     0.040290   30.576
   40.297  142.643  -37.000  -37.000     0.048348   30.576
   40.293  142.643  -36.500  -37.000     0.056406   30.576
   40.288  142.643  -36.000  -37.000     0.064464   30.576
   40.284  142.643  -35.500  -37.000     0.072522   30.576
   40.279  142.642  -35.000  -37.000     0.080580   30.576
   40.275  142.642  -34.500  -37.000     0.088074   30.576
   40.270  142.642  -34.000  -37.000     0.095568   30.576
   40.266  142.642  -33.500  -37.000     0.103062   30.576
   40.261  142.641  -33.000  -37.000     0.110556   30.576
   40.257  142.641  -32.500  -37.000     0.118050   30.576
   40.252  142.641  -32.000  -37.000     0.125544   30.576
   40.248  142.641  -31.500  -37.000     0.133038   30.576
   40.243  142.641  -31.000  -37.000     0.140532   30.576
   40.239  142.640  -30.500  -37.000     0.148026   30.576
   40.234  142.640  -30.000  -37.000     0.155520   30.576
   40.230  142.640  -29.500  -37.000     0.160944   30.576
